city,state,zip_code,price,bed,bath,house_size,street,monthly_rent,monthly_cashflow,roi_pct,annual_tax,total_invested,investment_score,grade,appreciation_score,voucher_demand_score
Atlanta,Georgia,30305.0,749000.0,2,3.0,1484.0,777149.0,1649.0,112.24,0.78,6216.7,172270.0,4.04,F,9.0,8.5
Atlanta,Georgia,30315.0,430000.0,4,4.0,2892.0,508915.0,2101.0,1161.03,14.09,3569.0,98900.0,4.94,F,9.0,8.5
Atlanta,Georgia,30316.0,75000.0,2,2.0,924.0,513377.0,1649.0,1420.92,98.85,622.5,17250.0,6.07,C,9.0,8.5
Atlanta,Georgia,30306.0,650000.0,3,2.0,2115.0,1756485.0,2101.0,733.87,5.89,5395.0,149500.0,4.54,F,9.0,8.5
Atlanta,Georgia,30308.0,280000.0,1,1.0,,1672885.0,1392.0,778.73,14.51,2324.0,64400.0,4.67,F,9.0,8.5
Atlanta,Georgia,30328.0,545000.0,4,4.0,3162.0,1774813.0,2101.0,937.74,8.98,4523.5,125350.0,4.72,F,9.0,8.5
Atlanta,Georgia,30328.0,475000.0,3,4.0,1976.0,83704.0,2101.0,1073.66,11.79,3942.5,109250.0,4.85,F,9.0,8.5
Atlanta,Georgia,30345.0,425000.0,3,2.0,1200.0,582602.0,2101.0,1170.74,14.37,3527.5,97750.0,4.95,F,9.0,8.5
Atlanta,Georgia,30316.0,550000.0,3,2.0,1640.0,480328.0,2101.0,928.03,8.8,4565.0,126500.0,4.72,F,9.0,8.5
Atlanta,Georgia,30317.0,459900.0,3,2.0,1760.0,802950.0,2101.0,1102.98,12.51,3817.17,105777.0,4.88,F,9.0,8.5
Atlanta,Georgia,30309.0,279900.0,1,1.0,754.0,1813186.0,1392.0,778.93,14.52,2323.17,64377.0,4.67,F,9.0,8.5
Atlanta,Georgia,30339.0,450000.0,2,2.0,,1013492.0,1649.0,692.8,8.03,3735.0,103500.0,4.54,F,9.0,8.5
Atlanta,Georgia,30312.0,298900.0,1,1.0,960.0,1286554.0,1392.0,742.04,12.95,2480.87,68747.0,4.63,F,9.0,8.5
Atlanta,Georgia,30309.0,585000.0,2,2.0,1478.0,603080.0,1649.0,430.68,3.84,4855.5,134550.0,4.3,F,9.0,8.5
Atlanta,Georgia,30315.0,644900.0,2,2.0,1567.0,1113347.0,1649.0,314.37,2.54,5352.67,148327.0,4.2,F,9.0,8.5
Atlanta,Georgia,30315.0,679900.0,2,2.0,1567.0,1113348.0,1649.0,246.41,1.89,5643.17,156377.0,4.15,F,9.0,8.5
Atlanta,Georgia,30315.0,669900.0,2,2.0,1529.0,1113349.0,1649.0,265.83,2.07,5560.17,154077.0,4.16,F,9.0,8.5
Atlanta,Georgia,30345.0,524900.0,4,4.0,2087.0,799445.0,2101.0,976.77,9.71,4356.67,120727.0,4.76,F,9.0,8.5
Atlanta,Georgia,30315.0,694900.0,2,2.0,1529.0,1113350.0,1649.0,217.29,1.63,5767.67,159827.0,4.12,F,9.0,8.5
Atlanta,Georgia,30345.0,185000.0,2,2.0,1092.0,813287.0,1649.0,1207.34,34.05,1535.5,42550.0,5.2,D,9.0,8.5
Atlanta,Georgia,30316.0,99000.0,3,2.0,1344.0,556813.0,2101.0,1803.73,95.06,821.7,22770.0,6.3,C,9.0,8.5
Atlanta,Georgia,30324.0,685000.0,3,4.0,2268.0,1707640.0,2101.0,665.91,5.07,5685.5,157550.0,4.49,F,9.0,8.5
Atlanta,Georgia,30316.0,75000.0,2,2.0,924.0,513785.0,1649.0,1420.92,98.85,622.5,17250.0,6.07,C,9.0,8.5
Atlanta,Georgia,30316.0,99000.0,2,1.0,832.0,559467.0,1649.0,1374.33,72.43,821.7,22770.0,5.74,D,9.0,8.5
Atlanta,Georgia,30315.0,244000.0,4,2.0,1482.0,721680.0,2101.0,1522.18,32.55,2025.2,56120.0,5.41,D,9.0,8.5
Atlanta,Georgia,30315.0,197900.0,3,1.0,1254.0,666794.0,2101.0,1611.69,42.49,1642.57,45517.0,5.58,D,9.0,8.5
Atlanta,Georgia,30316.0,639900.0,3,4.0,2064.0,295607.0,2101.0,753.48,6.14,5311.17,147177.0,4.56,F,9.0,8.5
Atlanta,Georgia,30329.0,525000.0,3,4.0,2200.0,497250.0,2101.0,976.57,9.71,4357.5,120750.0,4.76,F,9.0,8.5
Atlanta,Georgia,30314.0,225000.0,3,1.0,,447651.0,2101.0,1559.08,36.15,1867.5,51750.0,5.47,D,9.0,8.5
Atlanta,Georgia,30303.0,167000.0,1,1.0,674.0,1417798.0,1392.0,998.14,31.18,1386.1,38410.0,5.01,D,9.0,8.5
Atlanta,Georgia,30324.0,173500.0,1,1.0,650.0,840378.0,1392.0,985.52,29.64,1440.05,39905.0,4.99,F,9.0,8.5
Atlanta,Georgia,30310.0,260000.0,2,1.0,880.0,161174.0,1649.0,1061.72,21.31,2158.0,59800.0,4.95,F,9.0,8.5
Atlanta,Georgia,30324.0,229900.0,2,2.0,1020.0,840382.0,1649.0,1120.16,25.42,1908.17,52877.0,5.04,D,9.0,8.5
Atlanta,Georgia,30314.0,490000.0,4,2.0,1711.0,49136.0,2101.0,1044.53,11.12,4067.0,112700.0,4.83,F,9.0,8.5
Atlanta,Georgia,30317.0,799900.0,4,2.0,,731754.0,2101.0,442.81,2.89,6639.17,183977.0,4.3,F,9.0,8.5
Atlanta,Georgia,30305.0,775000.0,4,3.0,,722675.0,2101.0,491.16,3.31,6432.5,178250.0,4.34,F,9.0,8.5
Atlanta,Georgia,30316.0,218800.0,3,1.0,1190.0,809663.0,2101.0,1571.11,37.46,1816.04,50324.0,5.5,D,9.0,8.5
Atlanta,Georgia,30328.0,265000.0,2,2.0,1206.0,1554157.0,1649.0,1052.01,20.71,2199.5,60950.0,4.94,F,9.0,8.5
Atlanta,Georgia,30308.0,639900.0,2,2.0,,1733373.0,1649.0,324.08,2.64,5311.17,147177.0,4.21,F,9.0,8.5
Atlanta,Georgia,30342.0,479000.0,2,2.0,1505.0,1111849.0,1649.0,636.49,6.93,3975.7,110170.0,4.49,F,9.0,8.5
Atlanta,Georgia,30313.0,284000.0,1,2.0,1250.0,760234.0,1392.0,770.97,14.16,2357.2,65320.0,4.66,F,9.0,8.5
Atlanta,Georgia,30341.0,649000.0,4,3.0,3281.0,485438.0,2101.0,735.81,5.92,5386.7,149270.0,4.55,F,9.0,8.5
Atlanta,Georgia,30308.0,242500.0,1,1.0,775.0,1672876.0,1392.0,851.55,18.32,2012.75,55775.0,4.77,F,9.0,8.5
Atlanta,Georgia,30318.0,389500.0,3,4.0,1326.0,395208.0,2101.0,1239.67,16.61,3232.85,89585.0,5.03,D,9.0,8.5
Atlanta,Georgia,30305.0,299900.0,1,1.0,922.0,1001814.0,1392.0,740.09,12.88,2489.17,68977.0,4.63,F,9.0,8.5
Atlanta,Georgia,30308.0,549000.0,2,2.0,1356.0,1733372.0,1649.0,500.57,4.76,4556.7,126270.0,4.36,F,9.0,8.5
Atlanta,Georgia,30308.0,399000.0,2,2.0,1135.0,1414374.0,1649.0,791.82,10.35,3311.7,91770.0,4.63,F,9.0,8.5
Atlanta,Georgia,30315.0,420000.0,3,3.0,1850.0,762206.0,2101.0,1180.45,14.66,3486.0,96600.0,4.96,F,9.0,8.5
Atlanta,Georgia,30354.0,160000.0,3,1.0,1040.0,1829436.0,2101.0,1685.28,54.95,1328.0,36800.0,5.77,D,9.0,8.5
Atlanta,Georgia,30318.0,165500.0,2,1.0,927.0,1281381.0,1649.0,1245.2,39.26,1373.65,38065.0,5.28,D,9.0,8.5
Atlanta,Georgia,30316.0,549000.0,3,3.0,2483.0,512559.0,2101.0,929.97,8.84,4556.7,126270.0,4.72,F,9.0,8.5
Atlanta,Georgia,30329.0,675000.0,4,4.0,2362.0,413783.0,2101.0,685.33,5.3,5602.5,155250.0,4.5,F,9.0,8.5
Atlanta,Georgia,30316.0,735000.0,3,3.0,,473529.0,2101.0,568.83,4.04,6100.5,169050.0,4.4,F,9.0,8.5
Atlanta,Georgia,30316.0,35000.0,2,2.0,1000.0,521722.0,1649.0,1498.59,223.39,290.5,8050.0,7.5,B,9.0,8.5
Atlanta,Georgia,30324.0,670000.0,3,3.0,3007.0,369867.0,2101.0,695.03,5.41,5561.0,154100.0,4.51,F,9.0,8.5
Atlanta,Georgia,30305.0,699000.0,3,2.0,1561.0,912748.0,2101.0,638.73,4.77,5801.7,160770.0,4.46,F,9.0,8.5
Atlanta,Georgia,30316.0,330000.0,4,2.0,1894.0,810815.0,2101.0,1355.2,21.43,2739.0,75900.0,5.16,D,9.0,8.5
Atlanta,Georgia,30310.0,540000.0,3,2.0,1500.0,1514910.0,2101.0,947.45,9.15,4482.0,124200.0,4.73,F,9.0,8.5
Atlanta,Georgia,30310.0,215000.0,2,1.0,,1756469.0,1649.0,1149.09,27.88,1784.5,49450.0,5.09,D,9.0,8.5
Atlanta,Georgia,30307.0,495000.0,2,2.0,1040.0,977694.0,1649.0,605.43,6.38,4108.5,113850.0,4.46,F,9.0,8.5
Atlanta,Georgia,30326.0,265000.0,1,1.0,998.0,1022813.0,1392.0,807.86,15.91,2199.5,60950.0,4.71,F,9.0,8.5
Atlanta,Georgia,30316.0,630000.0,3,4.0,1910.0,276211.0,2101.0,772.7,6.4,5229.0,144900.0,4.58,F,9.0,8.5
Atlanta,Georgia,30345.0,550000.0,4,3.0,2854.0,780228.0,2101.0,928.03,8.8,4565.0,126500.0,4.72,F,9.0,8.5
Atlanta,Georgia,30309.0,360000.0,2,3.0,1239.0,704601.0,1649.0,867.55,12.57,2988.0,82800.0,4.71,F,9.0,8.5
Atlanta,Georgia,30339.0,543445.0,3,4.0,1602.0,827251.0,2101.0,940.76,9.03,4510.59,124992.35,4.73,F,9.0,8.5
Atlanta,Georgia,30312.0,435000.0,2,2.0,1262.0,484225.0,1649.0,721.93,8.66,3610.5,100050.0,4.57,F,9.0,8.5
Atlanta,Georgia,30308.0,660000.0,2,3.0,1704.0,1726135.0,1649.0,285.05,2.25,5478.0,151800.0,4.18,F,9.0,8.5
Atlanta,Georgia,30316.0,54900.0,4,2.0,1344.0,565439.0,2101.0,1889.35,179.55,455.67,12627.0,7.3,B,9.0,8.5
Atlanta,Georgia,30315.0,239900.0,2,2.0,1000.0,583478.0,1649.0,1100.74,23.94,1991.17,55177.0,5.01,D,9.0,8.5
Atlanta,Georgia,30318.0,190000.0,2,1.0,906.0,1240885.0,1649.0,1197.63,32.89,1577.0,43700.0,5.18,D,9.0,8.5
Atlanta,Georgia,30309.0,199999.0,1,1.0,603.0,1744673.0,1392.0,934.07,24.37,1659.99,45999.77,4.89,F,9.0,8.5
Atlanta,Georgia,30312.0,206000.0,2,1.0,882.0,1099868.0,1649.0,1166.57,29.55,1709.8,47380.0,5.12,D,9.0,8.5
Atlanta,Georgia,30354.0,395000.0,4,4.0,2376.0,898051.0,2101.0,1228.99,16.23,3278.5,90850.0,5.01,D,9.0,8.5
Atlanta,Georgia,30313.0,265900.0,2,1.0,1362.0,1054815.0,1649.0,1050.26,20.61,2206.97,61157.0,4.93,F,9.0,8.5
Atlanta,Georgia,30315.0,675000.0,4,3.0,2657.0,407461.0,2101.0,685.33,5.3,5602.5,155250.0,4.5,F,9.0,8.5
Atlanta,Georgia,30310.0,375000.0,3,2.0,,327988.0,2101.0,1267.83,17.64,3112.5,86250.0,5.06,D,9.0,8.5
Atlanta,Georgia,30316.0,530000.0,4,3.0,1596.0,1723066.0,2101.0,966.87,9.52,4399.0,121900.0,4.75,F,9.0,8.5
Atlanta,Georgia,30305.0,258000.0,2,2.0,1188.0,1213967.0,1649.0,1065.6,21.55,2141.4,59340.0,4.96,F,9.0,8.5
Atlanta,Georgia,30354.0,199500.0,3,1.0,1066.0,1538153.0,2101.0,1608.59,42.07,1655.85,45885.0,5.57,D,9.0,8.5
Atlanta,Georgia,30326.0,359000.0,1,1.0,793.0,1022810.0,1392.0,625.34,9.09,2979.7,82570.0,4.5,F,9.0,8.5
Atlanta,Georgia,30305.0,315000.0,1,1.0,770.0,796210.0,1392.0,710.77,11.77,2614.5,72450.0,4.59,F,9.0,8.5
Atlanta,Georgia,30312.0,470000.0,2,3.0,1540.0,1040412.0,1649.0,653.97,7.26,3901.0,108100.0,4.5,F,9.0,8.5
Atlanta,Georgia,30318.0,685000.0,3,3.0,1989.0,478059.0,2101.0,665.91,5.07,5685.5,157550.0,4.49,F,9.0,8.5
Atlanta,Georgia,30314.0,379999.0,3,2.0,,581444.0,2101.0,1258.12,17.27,3153.99,87399.77,5.05,D,9.0,8.5
Atlanta,Georgia,30314.0,429900.0,3,3.0,,1685221.0,2101.0,1161.23,14.09,3568.17,98877.0,4.94,F,9.0,8.5
Atlanta,Georgia,30316.0,700000.0,4,4.0,2761.0,516386.0,2101.0,636.78,4.75,5810.0,161000.0,4.46,F,9.0,8.5
Atlanta,Georgia,30316.0,630000.0,4,3.0,1871.0,1688891.0,2101.0,772.7,6.4,5229.0,144900.0,4.58,F,9.0,8.5
Atlanta,Georgia,30309.0,210000.0,1,1.0,645.0,260654.0,1392.0,914.65,22.72,1743.0,48300.0,4.86,F,9.0,8.5
Atlanta,Georgia,30339.0,300000.0,1,1.0,870.0,1013493.0,1392.0,739.9,12.87,2490.0,69000.0,4.63,F,9.0,8.5
Atlanta,Georgia,30306.0,240000.0,2,2.0,1064.0,477629.0,1649.0,1100.55,23.93,1992.0,55200.0,5.01,D,9.0,8.5
Atlanta,Georgia,30328.0,140000.0,1,1.0,447.0,1664916.0,1392.0,1050.57,39.15,1162.0,32200.0,5.14,D,9.0,8.5
Atlanta,Georgia,30316.0,225000.0,3,2.0,,976904.0,2101.0,1559.08,36.15,1867.5,51750.0,5.47,D,9.0,8.5
Atlanta,Georgia,30316.0,325000.0,3,2.0,1550.0,356574.0,2101.0,1364.91,21.91,2697.5,74750.0,5.18,D,9.0,8.5
Atlanta,Georgia,30327.0,300000.0,2,3.0,1342.0,151879.0,1649.0,984.05,17.11,2490.0,69000.0,4.85,F,9.0,8.5
Atlanta,Georgia,30308.0,589999.0,2,3.0,1250.0,1631571.0,1649.0,420.97,3.72,4896.99,135699.77,4.29,F,9.0,8.5
Atlanta,Georgia,30316.0,425000.0,3,3.0,,889891.0,2101.0,1170.74,14.37,3527.5,97750.0,4.95,F,9.0,8.5
Atlanta,Georgia,30316.0,259000.0,2,2.0,1102.0,334478.0,1649.0,1063.66,21.43,2149.7,59570.0,4.95,F,9.0,8.5
Atlanta,Georgia,30316.0,355000.0,3,2.0,1438.0,507592.0,2101.0,1306.66,19.2,2946.5,81650.0,5.1,D,9.0,8.5
Atlanta,Georgia,30326.0,380000.0,2,2.0,,1050273.0,1649.0,828.72,11.38,3154.0,87400.0,4.67,F,9.0,8.5
Atlanta,Georgia,30305.0,635000.0,2,3.0,2100.0,833428.0,1649.0,333.59,2.74,5270.5,146050.0,4.22,F,9.0,8.5
Atlanta,Georgia,30307.0,350000.0,1,1.0,,15906.0,1392.0,642.82,9.58,2905.0,80500.0,4.52,F,9.0,8.5
Atlanta,Georgia,30341.0,210000.0,2,2.0,1032.0,954016.0,1649.0,1158.8,28.79,1743.0,48300.0,5.1,D,9.0,8.5
Atlanta,Georgia,30326.0,479000.0,2,2.0,1223.0,1020207.0,1649.0,636.49,6.93,3975.7,110170.0,4.49,F,9.0,8.5
Atlanta,Georgia,30318.0,720000.0,4,3.0,2115.0,494431.0,2101.0,597.95,4.33,5976.0,165600.0,4.43,F,9.0,8.5
Atlanta,Georgia,30318.0,650000.0,4,4.0,2580.0,195318.0,2101.0,733.87,5.89,5395.0,149500.0,4.54,F,9.0,8.5
Atlanta,Georgia,30338.0,495900.0,3,2.0,1180.0,565208.0,2101.0,1033.08,10.87,4115.97,114057.0,4.81,F,9.0,8.5
Atlanta,Georgia,30308.0,295000.0,2,1.0,1000.0,1736385.0,1649.0,993.76,17.58,2448.5,67850.0,4.86,F,9.0,8.5
Atlanta,Georgia,30318.0,220000.0,1,1.0,621.0,923501.0,1392.0,895.23,21.23,1826.0,50600.0,4.83,F,9.0,8.5
Atlanta,Georgia,30318.0,220000.0,1,1.0,621.0,923492.0,1392.0,895.23,21.23,1826.0,50600.0,4.83,F,9.0,8.5
Atlanta,Georgia,30315.0,260000.0,4,2.0,1400.0,53437.0,2101.0,1491.12,29.92,2158.0,59800.0,5.36,D,9.0,8.5
Atlanta,Georgia,30306.0,495000.0,3,1.0,,297689.0,2101.0,1034.83,10.91,4108.5,113850.0,4.82,F,9.0,8.5
Atlanta,Georgia,30354.0,215000.0,3,1.0,1000.0,1001434.0,2101.0,1578.49,38.31,1784.5,49450.0,5.51,D,9.0,8.5
Atlanta,Georgia,30307.0,759000.0,4,2.0,2431.0,685947.0,2101.0,522.23,3.59,6299.7,174570.0,4.37,F,9.0,8.5
Atlanta,Georgia,30305.0,415000.0,2,2.0,,796222.0,1649.0,760.76,9.56,3444.5,95450.0,4.6,F,9.0,8.5
Atlanta,Georgia,30363.0,399900.0,3,2.0,1166.0,1122501.0,2101.0,1219.48,15.91,3319.17,91977.0,5.0,D,9.0,8.5
Atlanta,Georgia,30310.0,599000.0,4,3.0,2100.0,1561723.0,2101.0,832.89,7.25,4971.7,137770.0,4.63,F,9.0,8.5
Atlanta,Georgia,30316.0,429900.0,3,2.0,1395.0,640956.0,2101.0,1161.23,14.09,3568.17,98877.0,4.94,F,9.0,8.5
Atlanta,Georgia,30314.0,389900.0,3,2.0,1435.0,287201.0,2101.0,1238.89,16.58,3236.17,89677.0,5.03,D,9.0,8.5
Atlanta,Georgia,30341.0,650000.0,4,4.0,2736.0,973352.0,2101.0,733.87,5.89,5395.0,149500.0,4.54,F,9.0,8.5
Atlanta,Georgia,30342.0,595000.0,3,4.0,,708574.0,2101.0,840.66,7.37,4938.5,136850.0,4.64,F,9.0,8.5
Atlanta,Georgia,30326.0,299900.0,1,1.0,736.0,1020204.0,1392.0,740.09,12.88,2489.17,68977.0,4.63,F,9.0,8.5
Atlanta,Georgia,30316.0,470000.0,2,2.0,,504888.0,1649.0,653.97,7.26,3901.0,108100.0,4.5,F,9.0,8.5
Atlanta,Georgia,30315.0,205000.0,2,1.0,,927237.0,1649.0,1168.51,29.74,1701.5,47150.0,5.12,D,9.0,8.5
Atlanta,Georgia,30310.0,295000.0,2,2.0,,1517024.0,1649.0,993.76,17.58,2448.5,67850.0,4.86,F,9.0,8.5
Atlanta,Georgia,30309.0,360000.0,2,2.0,,566095.0,1649.0,867.55,12.57,2988.0,82800.0,4.71,F,9.0,8.5
Atlanta,Georgia,30316.0,430000.0,2,2.0,1443.0,1642166.0,1649.0,731.63,8.88,3569.0,98900.0,4.58,F,9.0,8.5
Atlanta,Georgia,30310.0,249900.0,3,2.0,1664.0,1715234.0,2101.0,1510.73,31.54,2074.17,57477.0,5.39,D,9.0,8.5
Atlanta,Georgia,30339.0,675000.0,3,3.0,2780.0,885096.0,2101.0,685.33,5.3,5602.5,155250.0,4.5,F,9.0,8.5
Atlanta,Georgia,30312.0,175000.0,2,1.0,790.0,1125293.0,1649.0,1226.76,36.57,1452.5,40250.0,5.24,D,9.0,8.5
Atlanta,Georgia,30305.0,355000.0,2,2.0,1808.0,1062594.0,1649.0,877.26,12.89,2946.5,81650.0,4.72,F,9.0,8.5
Atlanta,Georgia,30363.0,310000.0,2,2.0,1166.0,1122486.0,1649.0,964.63,16.24,2573.0,71300.0,4.82,F,9.0,8.5
Atlanta,Georgia,30317.0,700000.0,4,3.0,1791.0,48811.0,2101.0,636.78,4.75,5810.0,161000.0,4.46,F,9.0,8.5
Atlanta,Georgia,30318.0,595000.0,2,4.0,2050.0,1132495.0,1649.0,411.26,3.61,4938.5,136850.0,4.29,F,9.0,8.5
Atlanta,Georgia,30316.0,469000.0,3,2.0,,1263270.0,2101.0,1085.31,12.07,3892.7,107870.0,4.87,F,9.0,8.5
Atlanta,Georgia,30339.0,485000.0,2,3.0,1877.0,1007638.0,1649.0,624.84,6.72,4025.5,111550.0,4.47,F,9.0,8.5
Atlanta,Georgia,30339.0,542860.0,3,4.0,1602.0,829137.0,2101.0,941.9,9.05,4505.74,124857.8,4.73,F,9.0,8.5
Atlanta,Georgia,30312.0,360000.0,2,2.0,1613.0,35057.0,1649.0,867.55,12.57,2988.0,82800.0,4.71,F,9.0,8.5
Atlanta,Georgia,30339.0,500000.0,2,3.0,1746.0,1090456.0,1649.0,595.72,6.22,4150.0,115000.0,4.45,F,9.0,8.5
Atlanta,Georgia,30327.0,340000.0,2,3.0,,481082.0,1649.0,906.38,13.91,2822.0,78200.0,4.76,F,9.0,8.5
Atlanta,Georgia,30314.0,449000.0,4,4.0,2300.0,37372.0,2101.0,1124.14,13.06,3726.7,103270.0,4.9,F,9.0,8.5
Atlanta,Georgia,30305.0,174500.0,2,2.0,980.0,909555.0,1649.0,1227.73,36.71,1448.35,40135.0,5.24,D,9.0,8.5
Atlanta,Georgia,30339.0,349900.0,2,2.0,100.0,606065.0,1649.0,887.16,13.23,2904.17,80477.0,4.74,F,9.0,8.5
Atlanta,Georgia,30315.0,350000.0,3,2.0,1853.0,1355341.0,2101.0,1316.37,19.62,2905.0,80500.0,5.12,D,9.0,8.5
Atlanta,Georgia,30328.0,530000.0,3,2.0,1753.0,1496187.0,2101.0,966.87,9.52,4399.0,121900.0,4.75,F,9.0,8.5
Atlanta,Georgia,30363.0,275000.0,1,1.0,816.0,1075984.0,1392.0,788.44,14.96,2282.5,63250.0,4.68,F,9.0,8.5
Atlanta,Georgia,30339.0,445000.0,3,4.0,2511.0,1115584.0,2101.0,1131.91,13.27,3693.5,102350.0,4.91,F,9.0,8.5
Atlanta,Georgia,30326.0,430000.0,2,2.0,1424.0,1022820.0,1649.0,731.63,8.88,3569.0,98900.0,4.58,F,9.0,8.5
Atlanta,Georgia,30305.0,285000.0,2,2.0,1128.0,883978.0,1649.0,1013.18,18.55,2365.5,65550.0,4.89,F,9.0,8.5
Atlanta,Georgia,30319.0,500000.0,3,3.0,1850.0,172672.0,2101.0,1025.12,10.7,4150.0,115000.0,4.81,F,9.0,8.5
Atlanta,Georgia,30354.0,199000.0,3,1.0,,1046920.0,2101.0,1609.56,42.2,1651.7,45770.0,5.58,D,9.0,8.5
Atlanta,Georgia,30342.0,350000.0,3,4.0,1982.0,523176.0,2101.0,1316.37,19.62,2905.0,80500.0,5.12,D,9.0,8.5
Atlanta,Georgia,30341.0,229900.0,2,2.0,960.0,954289.0,1649.0,1120.16,25.42,1908.17,52877.0,5.04,D,9.0,8.5
Atlanta,Georgia,30307.0,695000.0,4,3.0,1996.0,717738.0,2101.0,646.49,4.85,5768.5,159850.0,4.47,F,9.0,8.5
Atlanta,Georgia,30305.0,134000.0,1,1.0,505.0,789027.0,1392.0,1062.22,41.36,1112.2,30820.0,5.17,D,9.0,8.5
Atlanta,Georgia,30317.0,525000.0,4,2.0,1600.0,365397.0,2101.0,976.57,9.71,4357.5,120750.0,4.76,F,9.0,8.5
Atlanta,Georgia,30354.0,189900.0,3,2.0,2028.0,1098419.0,2101.0,1627.23,44.71,1576.17,43677.0,5.62,D,9.0,8.5
Atlanta,Georgia,30305.0,235000.0,2,1.0,1020.0,962960.0,1649.0,1110.26,24.65,1950.5,54050.0,5.02,D,9.0,8.5
Atlanta,Georgia,30341.0,425000.0,2,3.0,2644.0,1023238.0,1649.0,741.34,9.1,3527.5,97750.0,4.58,F,9.0,8.5
Atlanta,Georgia,30326.0,255000.0,1,1.0,,1020213.0,1392.0,827.27,16.93,2116.5,58650.0,4.73,F,9.0,8.5
Atlanta,Georgia,30324.0,190000.0,1,2.0,,1157028.0,1392.0,953.48,26.18,1577.0,43700.0,4.93,F,9.0,8.5
Atlanta,Georgia,30354.0,299000.0,4,2.0,1710.0,1059103.0,2101.0,1415.39,24.7,2481.7,68770.0,5.24,D,9.0,8.5
Atlanta,Georgia,30340.0,203900.0,2,2.0,1196.0,1030335.0,1649.0,1170.64,29.95,1692.37,46897.0,5.12,D,9.0,8.5
Atlanta,Georgia,30354.0,259900.0,3,2.0,1133.0,1003176.0,2101.0,1491.31,29.94,2157.17,59777.0,5.36,D,9.0,8.5
Atlanta,Georgia,30324.0,789000.0,4,5.0,3223.0,968805.0,2101.0,463.98,3.07,6548.7,181470.0,4.32,F,9.0,8.5
Atlanta,Georgia,30324.0,279900.0,2,2.0,1060.0,364269.0,1649.0,1023.08,19.07,2323.17,64377.0,4.9,F,9.0,8.5
Atlanta,Georgia,30307.0,525000.0,2,1.0,,528041.0,1649.0,547.18,5.44,4357.5,120750.0,4.4,F,9.0,8.5
Atlanta,Georgia,30340.0,459000.0,3,3.0,,979073.0,2101.0,1104.72,12.56,3809.7,105570.0,4.88,F,9.0,8.5
Atlanta,Georgia,30318.0,387900.0,3,3.0,1550.0,1536305.0,2101.0,1242.78,16.72,3219.57,89217.0,5.03,D,9.0,8.5
Atlanta,Georgia,30316.0,475000.0,4,2.0,3560.0,757471.0,2101.0,1073.66,11.79,3942.5,109250.0,4.85,F,9.0,8.5
Atlanta,Georgia,30308.0,275000.0,1,1.0,743.0,1145078.0,1392.0,788.44,14.96,2282.5,63250.0,4.68,F,9.0,8.5
Atlanta,Georgia,30315.0,689000.0,4,3.0,,1775305.0,2101.0,658.14,4.98,5718.7,158470.0,4.48,F,9.0,8.5
Atlanta,Georgia,30316.0,525000.0,3,2.0,1792.0,962670.0,2101.0,976.57,9.71,4357.5,120750.0,4.76,F,9.0,8.5
Atlanta,Georgia,30308.0,429000.0,1,2.0,,1245014.0,1392.0,489.42,5.95,3560.7,98670.0,4.37,F,9.0,8.5
Atlanta,Georgia,30308.0,565000.0,2,2.0,,1730311.0,1649.0,469.51,4.34,4689.5,129950.0,4.34,F,9.0,8.5
Atlanta,Georgia,30316.0,321000.0,1,1.0,786.0,1642169.0,1392.0,699.12,11.36,2664.3,73830.0,4.58,F,9.0,8.5
Atlanta,Georgia,30316.0,275000.0,4,2.0,1504.0,627189.0,2101.0,1461.99,27.74,2282.5,63250.0,5.31,D,9.0,8.5
Atlanta,Georgia,30315.0,164999.0,2,3.0,,1434393.0,1649.0,1246.18,39.41,1369.49,37949.77,5.28,D,9.0,8.5
Atlanta,Georgia,30324.0,755000.0,3,3.0,2217.0,1351464.0,2101.0,529.99,3.66,6266.5,173650.0,4.37,F,9.0,8.5
Atlanta,Georgia,30308.0,175900.0,1,1.0,525.0,999412.0,1392.0,980.86,29.09,1459.97,40457.0,4.98,F,9.0,8.5
Atlanta,Georgia,30314.0,400000.0,3,3.0,2209.0,1819114.0,2101.0,1219.28,15.9,3320.0,92000.0,5.0,D,9.0,8.5
Atlanta,Georgia,30314.0,339999.0,3,2.0,1346.0,367763.0,2101.0,1335.79,20.5,2821.99,78199.77,5.14,D,9.0,8.5
Atlanta,Georgia,30326.0,599000.0,3,4.0,,28043.0,2101.0,832.89,7.25,4971.7,137770.0,4.63,F,9.0,8.5
Atlanta,Georgia,30341.0,529900.0,3,3.0,2290.0,886474.0,2101.0,967.06,9.52,4398.17,121877.0,4.75,F,9.0,8.5
Atlanta,Georgia,30305.0,289900.0,1,1.0,,940591.0,1392.0,759.51,13.67,2406.17,66677.0,4.65,F,9.0,8.5
Atlanta,Georgia,30310.0,500000.0,3,3.0,1839.0,1659443.0,2101.0,1025.12,10.7,4150.0,115000.0,4.81,F,9.0,8.5
Atlanta,Georgia,30307.0,679000.0,4,4.0,2894.0,820957.0,2101.0,677.56,5.21,5635.7,156170.0,4.5,F,9.0,8.5
Atlanta,Georgia,30318.0,350000.0,1,1.0,685.0,1659459.0,1392.0,642.82,9.58,2905.0,80500.0,4.52,F,9.0,8.5
Atlanta,Georgia,30305.0,129000.0,1,1.0,505.0,789020.0,1392.0,1071.92,43.35,1070.7,29670.0,5.2,D,9.0,8.5
